id,title,link,author,tags,chapters,subscribers,views,comments,words
797421,Married To A Brat,/story/view/797421,Peporo,"arrangedmarriage,donghae,eunhae,eunhyuk,romance,hyukhae",37,1179,12670,822,41283
880855,Against All Odds,/story/view/880855,bluestee,"donghae,eunhae,eunhyuk,haehyuk",7,1175,12670,383,21436
965914,That Brat is My Husband,/story/view/965914,silverstarzgurlz,"comedy,donghae,eunhae,eunhyuk,fluff,,haehyuk,haeeun",27,1174,22310,353,34615
818920,The Troubles Of Running A Blog,/story/view/818920,haekitty,"donghae,eunhae,eunhyuk,hyukjae,superjunior,haehyuk,hyukhae",9,1170,14010,164,29615
584043,Embracing US,/story/view/584043,splendid-times,"angst,christmas,eunhae,sweet,happyending",6,1165,14040,137,35643
1008327,Trap in your love,/story/view/1008327,acurieelf,"donghae,eunhae,eunhyuk,fluff,hyukhae",31,1162,24430,394,36687
739693,Drinking Love,/story/view/739693,haekass,eunhae,1,1162,7250,46,1094
879440,"Cold hands, warm heart",/story/view/879440,crime-tsumi,"donghae,eunhae,eunhyuk,fluff,hyukjae,romance,superjunior",2,1161,7250,296,15766
936814,Painted by Number,/story/view/936814,Zythra,"donghae,eunhae,hyukjae,haehyuk",1,1160,7250,53,8870
1276990,Love Station,/story/view/1276990,luna2moonPanda2Koala,"eunhae,romance,,hyukhae",29,1160,16650,471,50227
116488,ME & My Strawberry Oppa,/story/view/116488,hell666,"donghae,eunhae,eunhyuk,romance,superjunior,,haehyuk",32,1148,21590,262,95511
650151,The Prince and the Knight,/story/view/650151,alex_supertramp,"donghae,eunhae,eunhyuk,sihae,siwon,haehyuk,hyukhae",20,1144,15510,146,54202
406629,Castle of Glass,/story/view/406629,Eunhaeluv,"eunhae,fantasy,superjunior,supernatural,,angsty",14,1144,15510,271,52864
677042,Beyond What is Right,/story/view/677042,staytruetome,"donghae,eunhae,eunhyuk,romance,superjunior,,haehyuk",42,1144,15510,445,112281
493747,Drabbles,/story/view/493747,donghaeyah,"donghae,eunhae,eunhyuk",7,1138,8690,191,9740
1382782,Twelve Days Of You,/story/view/1382782,bitterkitty,"angst,donghae,eunhae,eunhyuk,fluff,hyukjae,romance,haehyuk,hyukhae",13,1138,8690,140,28439
789852,"Save Me, Angel",/story/view/789852,FirstAnothersujufan,"eunhae,romance,eunhaestardust",4,1138,11290,103,9243
359119,How To Get The Prince Charming,/story/view/359119,willhaebemine,eunhae,5,1134,22330,671,5169
913691,The Nuisance That is Lee Hyukjae,/story/view/913691,chanimon,"comedy,donghae,eunhae,eunhyuk,kyumin,romance,schoollife,superjunior,hyukhae",19,1131,22330,82,34601
206393,Not That Lucky,/story/view/206393,willhaebemine,"donghae,eunhae,hyukjae,romance,superjunior,hyukhae",8,1128,33450,1048,10542
357392,Stranger No More,/story/view/357392,dreamy_seas9,"angst,donghae,eunhae,eunhyuk,hyukjae,kyumin,hyukhae",62,1128,60350,1197,64928
828585,My A+,/story/view/828585,splendid-times,"angst,eunhae,love,endless",8,1127,15560,211,40575
886571,Falling into Power,/story/view/886571,haekass,"eunhae,romance",1,1125,9040,40,8771
987983,Building my future,/story/view/987983,luna2moonPanda2Koala,"eunhae,kyumin,romance,,haehyuk,eunhaeandhaehyuk",43,1116,17790,300,54670
1197159,The right hand of Lee Donghae,/story/view/1197159,kiddcrazy,"donghae,eunhae,eunhyuk,hyukjae,mafia,haehyuk",22,1113,19650,354,108542
726447,Backseat Adventures,/story/view/726447,haekitty,"donghae,eunhae,eunhyuk,hyukjae,superjunior,haehyuk,superjuniorm",1,1113,6330,38,3892
961872,Give and Take,/story/view/961872,haekass,eunhae,1,1112,9090,20,3205
1145153,WAR AND LOVE,/story/view/1145153,dark_caramel,"angst,donghae,eunhae,eunhyuk,superjunior,wonkyu",70,1112,29620,727,191783
300742,Thumbhaelina,/story/view/300742,donghaeyah,"donghae,eunhae,eunhyuk,fantasy,fluff,romance",12,1107,19410,372,46336
35489,Beyond Innocence,/story/view/35489,PandaOcean,"donghae,eunhae,eunhyuk,hanchul,key,nichkhun,hyukhae",27,1107,47780,513,106831
98331,The Chase,/story/view/98331,mybabyhae,"donghae,eunhae,eunhyuk,romance,superjunior,",48,1087,38660,1789,79428
833949,Only At The Massage Parlour,/story/view/833949,haekitty,"donghae,eunhae,eunhyuk,hyukjae,superjunior,haehyuk",1,1087,7280,28,3921
484708,Abused,/story/view/484708,coolcutemama337,"abuse,angst,donghae,eunhae,hyukjae,sehun,hyukhae",30,1086,7280,468,61790
877677,S.T.i.L.L まだ..,/story/view/877677,splendid-times,"angst,donghae,eunhae,hyukjae,romance,heartwarming",29,1083,29260,1210,124272
1400707,Gloomy Without You,/story/view/1400707,eahnue,"angst,eunhae,romance,haehyuk,criminalsau",9,1075,10890,234,53606
149116,Campus Kiss,/story/view/149116,mybabyhae,"donghae,eunhae,eunhyuk,fluff,",9,1065,21970,637,23346
454449,I.HATE.U.!,/story/view/454449,jewelofeastsea,"donghae,eunhae,fluff,hyukjae,,baby,hyukhae",26,1063,21970,427,79296
1167270,PROTECT YOU,/story/view/1167270,dark_caramel,"donghae,eunhae,eunhyuk,yunjae,kangteuk,hyukhae,werewolf",31,1063,17880,238,79401
1322238,Deviance in Pleasure,/story/view/1322238,ThanhXuan,eunhae,1,1062,11270,52,3409
1009057,A room for my heart,/story/view/1009057,luna2moonPanda2Koala,"eunhae,kyumin,romance,superjunior,,haehyuk,eunhaeandhaehyuk",40,1058,17110,359,52699
535509,Playtime,/story/view/535509,haekass,"eunhae,haehyuk,hyukhae",2,1055,10850,67,3316
965658,Two Dollar Kisses,/story/view/965658,SnowyK,"donghae,eunhae,eunhyuk,fluff,hyukjae,superjunior",1,1054,8420,47,3195
1068057,Howl in the night,/story/view/1068057,luna2moonPanda2Koala,"donghae,eunhae,,haehyuk,hyukhae,shapeshifter",35,1050,20090,355,81963
566565,one heart;,/story/view/566565,inkedblack,"donghae,eunhae,eunhyuk",1,1050,11490,103,8225
417090,The Beautiful Ugly Duckling,/story/view/417090,zhanqyxing,"donghae,eunhae,eunhyuk,fluff,kyumin,superjunior,haehyuk",10,1043,12870,267,18096
729156,Loving You,/story/view/729156,haekitty,"donghae,eunhae,eunhyuk,hyukjae,superjunior",3,1042,8710,93,10212
1054053,Scar [Repost],/story/view/1054053,AngelaMiina,"dark,donghae,eunhae,eunhyuk,haehyuk",7,1038,8390,88,26459
285770,Call Center,/story/view/285770,vic_aino,"eunhae,kyumin,superjunior",28,1037,44650,1402,145975
1394614,There's Beautiful And Then There's You,/story/view/1394614,ThanhXuan,eunhae,14,1035,10630,239,55094
1326761,Stay with me forever.,/story/view/1326761,Eunhaeism,"eunhae,haehyuk,wonhyuk",19,1034,14310,94,22589
606777,Marco Polo,/story/view/606777,WicketCriminals,"donghae,eunhae,highschool,hyukjae,sodamnfluffy",8,1034,17130,278,26795
686845,Broken,/story/view/686845,Mary-dreams,"eunhae,fantasy,haehyuk,hyukhae",1,1032,9170,114,2685
932243,Favours,/story/view/932243,SnowyK,eunhae,2,1031,7150,41,10607
554403,Free Falling,/story/view/554403,inkedblack,"donghae,eunhae,hyukjae",2,1020,12770,85,14442
149924,When Super Junior Reads Fanfics...,/story/view/149924,,"eunhae,hanchul,kyumin,superjunior,sibum,yewook,kangteuk",74,1016,53990,2059,65908
323680,Resistance is futile,/story/view/323680,RC_Lillie,"donghae,eunhae,heechul,hyukjae,kyuhyun,superjunior",13,1014,26290,734,11185
72405,Loving with Limitations,/story/view/72405,ManiacVirus,"angst,donghae,eunhae,eunhyuk,superjunior,haehyuk",35,1013,25640,658,93226
353505,His White Audi,/story/view/353505,AngelaMiina,"donghae,eunhae,eunhyuk,fluff,romance,haehyuk",6,1013,32950,305,14829
542976,Nerd,/story/view/542976,theblackwolf,"donghae,eunhae,eunhyuk,fluff,hyukjae,oneshot,haehyuk",2,1012,10010,35,1659
571564,Hot mess,/story/view/571564,quennannie,"eunhae,kyumin,superjunior,teukchul",36,1012,10010,444,61488
1182117,How I Met My Husband,/story/view/1182117,silverstarzgurlz,"comedy,donghae,eunhae,eunhyuk,romance,,haehyuk,haeeun",39,1006,15260,248,46667
1042151,Chess Game,/story/view/1042151,miyah16,"action,drama,eunhae,superjunior,detective,eunhaeagnst,romance000angst",41,1006,25230,623,147587
335263,Twelve Days of Christmas,/story/view/335263,sujulojo,"donghae,eunhae,eunhyuk,superjunior,haehyuk,eunhaedesires",12,1006,25230,282,49654
335263,Twelve Days of Christmas,/story/view/335263,sujulojo,"donghae,eunhae,eunhyuk,superjunior,haehyuk,eunhaedesires",12,1006,25230,282,49654
1310235,All My Friends Are Idiots,/story/view/1310235,dhaexo,"donghae,eunhae,eunhyuk,hyukjae,twoshot,haehyuk",2,992,6470,25,6976
451919,I LOVE MY WIFE & KIDS,/story/view/451919,miruechulli,"donghae,eunhae,eunhyuk,fluff,mpreg",6,990,15460,137,23270
1390247,Misunderstood (HaeHyuk Version),/story/view/1390247,kimssi,"donghae,eunhae,eunhyuk,hyukjae,superjunior,haehyuk,haeeun",11,990,8770,166,49074
1152514,The Last Man On Earth,/story/view/1152514,bitterkitty,"donghae,eunhae,eunhyuk,hyukjae,romance,superjunior,haehyuk,hyukhae,postapocalypse",4,988,11980,130,23635
740524,The Beasts Of The Rising Sun,/story/view/740524,khelgui,"action,angst,eunhae,mafia,superjunior,haehyuk,hyukhae",15,988,18810,311,46034
454907,Absolute Boyfriend,/story/view/454907,ManiacVirus,"donghae,eunhae,eunhyuk,superjunior,haehyuk,hyukhae,romancecomedy",12,988,19060,273,26337
4514,You Own Me,/story/view/4514,themagiczebra,"angst,donghae,eunhae,eunhyuk,romance,superjunior",14,987,62540,406,50604
533021,Criscee's Fanfic Recommendations,/story/view/533021,criscee,"2min,eunhae,jongkey,kyuhyuk,yoosu,yunjae,haehyuk,daejae,jonglo",64,987,18430,29,11183
1065046,TELEPATHY,/story/view/1065046,dark_caramel,"donghae,eunhae,eunhyuk,superjunior",25,982,13850,206,77754
1326753,No Other,/story/view/1326753,JenluvSJ,"donghae,eunhae,eunhyuk,fluff,hanchul,hyukjae,romance,superjunior,wonkyu,,haehyuk,romancefluff,fluffyandcute",31,981,14430,288,40730
435748,Scarface,/story/view/435748,goldfische,"donghae,eunhae,eunhyuk,hyukjae,haehyuk",26,981,31950,757,112908
1221761,Between Breaks,/story/view/1221761,moonpebble,"donghae,eunhae,fluff,hyukjae,romance,humor,slightangst,lotsofsilly,sometears,lotsofdumb",43,980,22130,410,81974
64349,For Your Foolish Love,/story/view/64349,lollidellabang,"donghae,eunhae,eunhyuk,heechul,superjunior,,heehyuk",34,978,41820,984,49671
1294249,Out of Time,/story/view/1294249,bitterkitty,"donghae,eunhae,eunhyuk,hyukjae,superjunior,timetravel,haehyuk",11,976,16920,328,52607
724626,Two souls stay together on the Wheel,/story/view/724626,haepants,"angst,eunhae,haehyuk",10,975,16920,179,19252
501087,Belongs To You,/story/view/501087,REDJae,"donghae,eunhae,eunhyuk,fluff,haehyuk,oneshots,hyukhae",26,971,16920,172,46947
651296,Invisible Molester,/story/view/651296,InkedNote,"donghae,eunhae,eunhyuk,fantasy,hyukjae,romance,superjunior",5,967,12510,82,6882
742310,In The Office,/story/view/742310,hey-fishy,"eunhae,hyukhae",2,965,8010,44,10159
1248952,MY BROTHER IN LAW,/story/view/1248952,dark_caramel,"donghae,eunhae,eunhyuk,kyuhae,sihae,superjunior,teukhae,kanghae",28,965,16970,212,61239
57575,Railway experiences,/story/view/57575,crazy_gurl,"donghae,eunhae,eunhyuk,haehyuk",101,964,67580,1081,134061
697700,And He Remembers...,/story/view/697700,ThanhXuan,eunhae,2,957,14640,94,8088
944121,36 Questions,/story/view/944121,donghaeyah,eunhae,8,950,11640,208,5348
408695,Walk Walk Fashion Baby,/story/view/408695,voodoobaby,"donghae,eunhae,eunhyuk,romance,humor",2,948,9170,265,11438
546453,The Best Friend,/story/view/546453,23panching,"donghae,eunhae,eunhyuk,fluff,superjunior,haehyuk",22,945,24910,509,63969
710159,"Remember, I Like It Hard",/story/view/710159,haekitty,"donghae,eunhae,eunhyuk,hyukjae,superjunior,hyukhae",1,944,18680,33,3347
396725,Pages,/story/view/396725,ifallelsefails,eunhae,2,944,18680,120,10285
1147695,The Zeta,/story/view/1147695,FireFeerie,"eunhae,supernatural,haehyuk,sekai,werewolfau,sungminandsaeun,mainhaehyuk",22,939,20610,346,97605
1037217,Make This Feel Like Home,/story/view/1037217,ifallelsefails,"eunhae,army,predebut,hurtandcomfort",1,939,8390,52,3149
283293,Mountain Hideout,/story/view/283293,morgan47,"eunhae,hanchul,minram,superjunior,yoosu,yunjae,kangteuk",112,939,67860,1868,373405
740505,My Possession,/story/view/740505,bhelldandy_ssi,"angst,donghae,eunhae,fluff,hyukjae,mpreg,hyukhae",22,939,67860,232,21772
1301712,Jealousy,/story/view/1301712,Super419,"donghae,eunhae,eunhyuk,hyukjae,runningman,suju,haehyuk",1,939,8630,7,1327
1220166,Perfection,/story/view/1220166,bitterkitty,"eunhae,eunhyuk,hyukjae,romance,superjunior,haehyuk",1,931,10910,74,10369
378562,►Stories Recommendation◄,/story/view/378562,Piggybunnykyu,"angst,donghae,eunhae,eunhyuk,superjunior,haehyuk,recommendations",40,931,14030,61,4707
1029677,Accidental Call Boy,/story/view/1029677,BabyHae27,"donghae,eunhae,hyukjae,haehyuk",1,929,6190,165,3771
316647,Hate Love,/story/view/316647,standstill,"eunhae,fluff,highschool",4,928,16070,137,18800
857425,Long Lost Dreams,/story/view/857425,miyah16,"angst,eunhae,romance,sequel,superjunior,schoollifeandlove",47,927,29150,605,146045
1161725,Dumb Dumb,/story/view/1161725,sha961,"eunhae,hyukhae,bottomhae,dumbaf",4,927,9770,52,7474
1325425,Regrets,/story/view/1325425,moonpebble,"angst,eunhae,romance,comfort",12,917,10160,141,34629
847655,Evacuation,/story/view/847655,SnowyK,"donghae,eunhae,eunhyuk,fluff,hyukjae,romance,superjunior",1,917,7440,44,3996
1430999,Palate Cleanser,/story/view/1430999,FirstAnothersujufan,"eunhae,haehyuk",1,913,3600,63,12568
863980,Un uomo che ti ama,/story/view/863980,Mary-dreams,"eunhae,romance",2,910,11780,140,385
1125464,My Dream Mom,/story/view/1125464,FireFeerie,"eunhae,fluff,oneshot,superjunior,haehyuk,humor,nctjeno",1,909,7460,76,6152
978975,"Of Magic, Stars and Warm Hands",/story/view/978975,kimssi,"donghae,eunhae,eunhyuk,hyukjae,haehyuk",3,907,8830,67,10896
248890,Snap a Shot,/story/view/248890,willhaebemine,"donghae,eunhae,eunhyuk",7,904,20820,646,6654
890849,Tutor Me Teacher,/story/view/890849,Korarin,"eunhae,kyuhyuk,haehyuk,sihyuk,chanhyuk,nickhyuk,taechyuk",5,902,10680,167,16949
96366,I'm Not Cute!,/story/view/96366,xReplayx,"eunhae,fluff,kyuhyun,kyumin,sungmin,haehyuk,yewook",45,899,52570,1072,143603
103782,Living in the Darkness,/story/view/103782,BlueSky20,"donghae,eunhae,eunhyuk,murder,superjunior,,hyukhae",45,897,29460,363,118394
717853,"Of Fluff and Cotton, Milk and Cookies",/story/view/717853,chocolatemilk90,"eunhae,fluff",89,894,57540,2234,140909
916552,"My Love, My Heart",/story/view/916552,haekass,eunhae,1,893,6820,37,2691
1197521,DANGEROUS LOVE,/story/view/1197521,dark_caramel,"donghae,eunhae,eunhyuk,superjunior",40,892,21050,289,94090
880997,You've touched my heart (EunHae ver.),/story/view/880997,infatuatedloveKH,"donghae,eunhae,eunhyuk,hyukjae,haehyuk",2,891,8230,73,7181
938458,You Can Call Me 'Cutie',/story/view/938458,jakurin,"donghae,eunhae,eunhyuk,hyukjae,superjunior",5,889,13300,273,8589
808274,Infinity Spinning Gray,/story/view/808274,inkedblack,"donghae,eunhae,eunhyuk",10,889,14220,528,35427
1030822,Here Be Monsters,/story/view/1030822,bitterkitty,"donghae,eunhae,eunhyuk,superjunior,wolf,haehyuk,hyukhae",11,885,19350,305,75056
922121,THE CHOICE,/story/view/922121,Lexielle,"eunhae,kyuwon,superjunior,wonkyu,siwonandkyuhyun,choitwins",17,883,13640,149,25594
972774,THE SWEET REVENGE,/story/view/972774,dark_caramel,"donghae,eunhae,eunhyuk,kyuhyun,siwon,superjunior,wonkyu",41,879,17160,138,94921
415923,What Once Was Lost...,/story/view/415923,1sailorjupiter,"eunhae,kyuwook,kangteuk,yemin",51,876,30760,706,161314
738788,Second Chance,/story/view/738788,MissUda,"donghae,eunhae,eunhyuk,hyukjae,superjunior,hyukhae",17,876,30760,657,33429
547210,Always (haehyuk ver),/story/view/547210,theblackwolf,"donghae,eunhae,eunhyuk,superjunior,haehyuk,yewook,mpreg",5,874,9030,85,5469
135594,Soul Meets Soul When Eyes Meet Eyes,/story/view/135594,emii_vipelf,"eunhae,kyuhyun,kyumin,sungmin,superjunior,teukchul,yewook",20,873,37440,568,134812
960552,Sweet. Stubborn. y.,/story/view/960552,keyluvsuju95,"donghae,eunhae,eunhyuk,fluff,hyukjae,kyuhyun,superjunior",17,872,14470,192,55565
967217,Hanging from a Baobab tree,/story/view/967217,Panda-Hero,"donghae,eunhae,eunhyuk,superjunior,haehyuk,hyukhae",31,870,12970,250,42855
406660,Orphan to Vampire Prince? (EDITING),/story/view/406660,Liviaismuah,"eunhae,fluff,romance,superjunior,vampire,,hyukhae",2,870,35980,466,68397
500200,you and me again,/story/view/500200,donghaeyah,"donghae,eunhae,eunhyuk",1,867,8200,63,4753
455512,Prison of Love & Pain,/story/view/455512,Angel110,"angst,eunhae,hyukmin,superjunior,haehyuk,mpreg,hyukhae",18,866,18620,243,48980
111529,"Someday, i will!",/story/view/111529,willhaebemine,"donghae,eunhae,fluff,hyukjae,,hyukhae",14,862,26040,850,11036
956147,Curse and bless my face,/story/view/956147,ReapJewelfish,"eunhae,haehyuk,hyukhae",1,859,6900,29,6707
624524,deck the halls!,/story/view/624524,ifallelsefails,eunhae,1,859,6900,98,3374
1002650,24 Feathers,/story/view/1002650,EunHaeShipperLady,"angst,eunhae,haehyuk,supernartural",18,856,15550,481,26684
746169,Nothing On You Baby,/story/view/746169,haepants,"eunhae,fluff,romance,haehyuk",1,856,15550,56,1528
57117,The Vampire Stalker,/story/view/57117,I-KeeL-10,"dbsk,eunhae,haehyuk,vixx,cclown,keo,takahiromorita",17,856,15040,112,47852
1223437,My Virtual Valentine,/story/view/1223437,bitterkitty,"donghae,eunhae,eunhyuk,hyukjae,romance,superjunior,valentines",2,853,9280,107,12127
66165,kid!SuperJunior drabbles,/story/view/66165,mrspock,"eunhae,hanchul,kyumin,zhoury,sibum,yewook",71,853,9280,811,29379
661840,Nothing Beats Hate Quite Like Love,/story/view/661840,haekitty,"donghae,eunhae,eunhyuk,superjunior,haehyuk,hyukhae,contest",4,850,7130,39,13998
375391,A Second Chance,/story/view/375391,JenluvSJ,"donghae,drama,eunhae,eunhyuk,superjunior,haehyuk,sibum",30,850,23230,1136,43431
992406,D-I-V-O-R-C-E,/story/view/992406,Zythra,"donghae,eunhae,hyukjae,haehyuk,hyukhae,slightangst",3,848,23230,291,12709
1236184,Wish Dragon,/story/view/1236184,moonpebble,"eunhae,fantasy,romance,slightfluff,slightangst",31,846,14280,215,53862
352579,Tiger Lily,/story/view/352579,shanacats,"donghae,eunhae,eunhyuk,oneshot,romance,haehyuk",3,842,11140,64,5062
910153,Fallen Angel,/story/view/910153,dbsj0001,"dbsk,eunhae,hanchul,kimin,kyumin,suju,superjunior,supernatural,yunjae,haehyuk,yewook",30,841,9780,79,74909
980169,The Little Boy That He Loves,/story/view/980169,cottonplushie,"donghae,eunhae,eunhyuk,superjunior,haehyuk",15,839,14150,338,27373
1368213,not you,/story/view/1368213,moonpebble,"angst,eunhae,suspense,comfort",13,836,9430,175,29786
855127,Trophy,/story/view/855127,Leet19,"eunhae,haehyuk",3,834,6570,77,4896
1047109,Meet the Family,/story/view/1047109,Jey-chan,"arrangedmarriage,eunhae,kryber,kyumin,wonkyu,haehyuk,eunhaeeverlasting",11,833,11890,34,30309
1211561,In Love with Kittens,/story/view/1211561,cottonplushie,"eunhae,haehyuk,mpreg,mutantau",1,831,7210,19,4409
782361,☆ STARDUST ☆ - Eunhae Writing Contest - [DEADLINE OVER],/story/view/782361,Mary-dreams,"contest,eunhae,eunhaecontest,eunhaestardust",35,829,19510,92,3488
621470,kiss me till you're drunk,/story/view/621470,inkedblack,eunhae,1,829,19510,57,4571
1149876,Smile My Way,/story/view/1149876,ThanhXuan,eunhae,1,828,6810,55,5017
896944,Rotten Apple,/story/view/896944,blossomgalz,"action,crime,donghae,eunhae,hyukjae,hyukhae,detective",19,826,21580,341,46689
451584,My Super Girls,/story/view/451584,soonkyu7,"eunhae,hanchul,kyumin,haehyuk,sibum,yewook,kangteuk",28,823,14310,269,41653
194107,Heads Will Roll,/story/view/194107,voodoobaby,"donghae,drama,eunhae,eunhyuk,hanchul,kyuhae,sunnyhill",8,822,14310,411,19948
1018071,유혹 Operation: seduce Lee Donghae,/story/view/1018071,ellywuzhang,"comedy,eunhae,kyuhyun,romance,romcom,siwon,haehyuk",9,821,12150,148,14476
1078277,LOVE STORY,/story/view/1078277,dark_caramel,"donghae,eunhae,eunhyuk,kyuhyun,siwon,superjunior,wonkyu",21,820,11960,148,50677
142028,For Hire,/story/view/142028,mybabyhae,"donghae,eunhae,eunhyuk,oneshot,,haehyuk",2,820,16640,252,10856
1128355,"GOLD DIGGER (EunHae, SiHae, KangTeuk, YeWook, ZhouRy, WonKyu, SiBum, KyuMin, HanChul)",/story/view/1128355,dark_caramel,"eunhae,hanchul,sihae,superjunior,wonkyu,zhoury,kangteuk",53,818,16630,292,143269
42613,The Road to Redemption,/story/view/42613,TheHeapify,"donghae,eunhae,eunhyuk,hyukjae,vampire",33,816,43100,549,59022
979988,[old] space between,/story/view/979988,haekass,"action,eunhae,scifi,haehyuk,establishedrs",18,815,18660,196,106885
350250,My Perfect Mate,/story/view/350250,JenluvSJ,"donghae,drama,eunhae,eunhyuk,fluff,superjunior,haehyuk",10,814,15350,344,14862
643219,Iceflare,/story/view/643219,standstill,"eunhae,fantasy,dragons",4,813,15350,208,16833
1388364,he loves my dog,/story/view/1388364,moonpebble,"eunhae,fluff,romance,sliceoflife,slightangst",19,813,9340,308,50291
598145,Midnight,/story/view/598145,hyukko,"eunhae,fluff,romance,haehyuk,drabble,hyukhae",1,813,4550,30,1047
